report_name,category,stock_name,title,firm_name,link,texts,article_published_at,created_at,latest_scraped_at,original_id
시황정보,,,"힘든 국면이지만, 지나가고 있습니다.",대신증권,https://finance.naver.com/research/market_info_read.naver?nid=33846&page=1,"통신서비스 업종 주간 동향 - 통신 주간 -0.3%, KOSPI +5.1%. YTD 통신 +11.1%, 지수 +64.3%. 이번 주도 지수가 급등하면서 통신 소외. 특히, 일회성을 포함한 3Q 실적은 부진하고, 국감에서 해킹 관련 이슈가 지속적으로 부각된 영향 - 국감이 마무리 단계에 진입하면서, 현재 진행 중인 해킹 관련 조사와 사후 조치 역시 마무리될 것으로 전망 - 이제는 해킹과 3Q 실적보다는 그 이후를 바라볼 시점. SKT의 고객보상 패키지, KT의 임단협, LGU+의 명퇴비용 제외시 이익 상승세 - 추가 하락 보다는 실발이 마무리되는 11월 중순까지는 바닥을 다지는 과정. 자사주 취득과 외인 유입 효과가 지속중인 LGU+에 주목 - 다음 주 발표될 SKT의 3Q 실적과 배당 규모에 주목할 필요. 1) 3Q 배당 큰 폭 감소. 4Q 및 26년 배당에 대한 긍정적 전망 → 단기 주가 하락 및 반등. 2) 3Q 배당 큰 폭 감소. 이후 전망 불확실 → 주가 하락 및 26년초까지 주가 부진. 3) 3Q 배당 유지. 이후 전망 불확실 → 현수준 주가에서 완만한 등락. 4) 3Q 배당 유지. 4Q 및 26년 배당에 대한 긍정적 전망 → 주가 강세 55439_251024_Telco.pdf",25.10.27,2025-10-27 21:58:04,2025-10-27 21:58:04,33846
시황정보,,,[DS 시황 데일리] 현시점 2025-10-27,DS투자증권,https://finance.naver.com/research/market_info_read.naver?nid=33847&page=1,"지수 종합 [한국] 지난주 금요일 코스피와 코스닥은 각각 2.5%, 1.3% 상승. 시가총액 상위 3개 기업(삼성전자 +2.4%, SK하이닉스 +6.6%, LG에너지솔루션 +9.9%)의 지수 상승 기여도는 51.8p. 외국인과 기관은 2조원 가까이 순매수 하면서 지수 상승 폭을 확대. 한미(10/29)·미중(10/30)·한중(11/01) 정상회담이 확정되면서 그간의 불확실성이 해소. AI발 수혜 업종 중심 쏠림 현상을 보임 [미국] 지난주 금요일 3대 증시 상승. 9월 물가 지표가 예상치를 하회하면서 물가 둔화 움직임 확인. 다음주 FOMC에서 연준의 금리 인하 기대감 높임. 미중 정상회담이 확정되면서 양국 간 협상 기대감에 관세 우려가 완화된 점도 긍정적. 한편, 앤트로픽이 구글로부터 최대 100만개의 TPU를 공급받는 계약을 체결했다는 소식에 알파벳(+2.7%)을 포함한 기술주(+1.6%) 강세 현시점_251027.pdf",25.10.27,2025-10-27 21:58:04,2025-10-27 21:58:04,33847
시황정보,,,Yuanta Morning Snapshot (2025.10.27),유안타증권,https://finance.naver.com/research/market_info_read.naver?nid=33848&page=1,"■ 시장 리뷰 & 코멘트 ▶ 한국 증시 코스피지수는 전장대비 96.03pt(+2.50%) 상승한 3,941.59pt에 마감. 미국 인공지능(AI) 반도체 기업들의 실적 훈풍 영향으로 풀이 ▶ 미국 증시 다우지수는 전장대비 472.51pt(+1.01%) 상승한 47,207.12pt에 마감. 미국 소비자물가지수(CPI) 상승률이 예상치 하회하면서 투자 심리 상승으로 사상 최고치 기록 ▶ 아시아 증시 닛케이지수는 전장대비 658.04pt(+1.35%) 상승한 49,299.65pt에 마감. 일본의 첫 여성 총리 다카이치 사나에 취임 이후 재정 확대와 전략 산업 육성 기조를 기반으로 일본 증시 투심이 상승 상해종합지수는 전장대비 27.90pt(+0.71%) 상승한 3,950.31pt에 마감. 기술주 강세와 중국, 미국 간의 정상회담을 확정한 점도 양국 간 무역갈등 완화에 대한 기대감을 더하며 지수를 끌어올림 20251027080359900_0_ko.pdf",25.10.27,2025-10-27 21:58:04,2025-10-27 21:58:04,33848
시황정보,,,[DS Defense Daily] 2025-10-27,DS투자증권,https://finance.naver.com/research/market_info_read.naver?nid=33849&page=1,"에스토니아, 한국과 천무 도입 MOU 체결로 HIMARS를 보완할 계획 에스토니아는 10월 23일 서울에서 국방 협력 협정에 서명하며 한국의 K239 천무를 장거리 화력에 추가할 것이라고 확인 이 협정은 천무가 에스토니아 방위군이 이미 배치한 미국산 HIMARS를 보완하는 것임을 명시 에스토니아 국방부는 이 협정이 국산화를 통해 수천만 유로의 국내 산업 투자를 촉진할 것이라고 밝혔는데, 이는 미국과 한국산 발사대를 혼합하는 폴란드의 이중 전략 모델을 반영한 것 이번 발표는 에스토니아가 봄에 첫 번째 HIMARS 6대를 도입하고 해당 전력을 확장하기 위한 협상을 진행 중인 데 따른 것 K239 천무 는 한화에어로스페이스가 개발한 한국형 다연장 로켓 체계(MLRS)로, 대한민국 육군에 현대적이고 고도로 유연한 장거리 화력 지원 능력을 제공 에스토니아는 HIMARS와 천무 혼합 도입으로 정밀 타격 및 아군 포대와의 상호 운용을 위해서는 HIMARS, 대규모 트럭 탑재 일제 사격을 위해서는 천무, 또는 필요할 경우 ATACMS와 함께 타격 미사일을 사용 가능 분산 배치된 천무 포대는 발사대당 12발의 유도 로켓으로 집결 지역이나 방공 거점을 포화시킨 후 이동시킬 수 있으며, HIMARS 분대는 ER GMLRS 또는 ATACMS로 고가치 지점을 공격 에스토니아는 NATO 북동부 전선에 위치하며, 최근 몇 주 동안 발트해 영공을 탐색하고 동맹국의 공중 치안을 시험해 온 러시아와 마주하고 있음 미국과 한국의 발사대를 결합하여 공급업체를 다각화함으로써 생산 병목 현상과 정치적 위험을 방지하는 동시에 에스토니아를 두 개의 효과적인 산업 기지로 묶어둘 수 있음 에스토니아와 천무 본계약이 체결될 경우 폴란드 외 동유럽 국가에 천무 추가 수출을 성공하게 되는 것 에스토니아가 폴란드에 이어 유럽에서 두 번째로 HIMARS와 천무 조합으로 다연장로켓 전략을 계획하고 있어 실제 도입 시 주변 HIMARS운용 유럽국도 이를 참고한 후 천무 도입을 검토할 수 있음 251027_데일리 방산.pdf",25.10.27,2025-10-27 21:58:04,2025-10-27 21:58:04,33849
시황정보,,,Daily Morning Brief(2025.10.27),다올투자증권,https://finance.naver.com/research/market_info_read.naver?nid=33850&page=1,"[전일 해외시장 요약] ▶ 미국증시: Dow (+1.01%), S&P500 (+0.79%), Nasdaq (+1.15%) - 미국증시, 예상치를 하회한 9월 CPI 발표에 금리인하 기대감이 강화되며 3대 지수 모두 사상 최고치 경신 - 트럼프 미국 대통령, 관세 덕분에 미국 주식시장은 그 어느 때보다 강하다고 평가 - 해싯 백악관 NEC 위원장, 다음 CPI가 나올 때는 디스인플레이션이 더 뚜렷하게 나타날 것이라고 전망 20251027_B_jeehyun_95.pdf",25.10.27,2025-10-27 21:58:04,2025-10-27 21:58:04,33850
시황정보,,,"마켓레이더(10월 27일, 오전)",신한투자증권,https://finance.naver.com/research/market_info_read.naver?nid=33851&page=1,"KOSPI는 2.4% 상승한 4,035p. ①무역 ② 실적 ③ 금리 ④ 정책의 4박자가 맞아 떨어지며 웅장하게 4천피 돌파 ▶ 미국 주식시장은 예상치 하회한 소비자물가 영향에 위험자산 선호심리 재개. 잇따른 수주-공급 계약에 Ai, 반도체 실적 기대 :S&P500 +0.8%, NASDAQ +1.2%, 필라델피아 반도체지수 +1.9%. 금리 인하 기대와 실적 호조 기대감 반영 :9월 소비자물가 예상치 하회하며 위험자산 선호심리 상승. S&P Global 제조업&서비스업 PMI 모두 전월 대비 개선 :알파벳(+2.7%), 앤트로픽과 구글 LLC의 TPU 이용 계약(최대 100만개) 발표. AI& 레거시 동반 Cycle 기대 반영 지속 ▶ KOSPI는 4천 돌파 NIKKEI는 5만 돌파. 아시아 주식시장 상징적 신고가 랠리. ①무역 ② 실적 ③ 금리 ④ 정책의 4박자 :①무역)트럼프, 아시아 순방길에 기자들에게 한국과의 무역 협상 마무리 국면이라 언급(pretty close to finalizing) :베센트, 미중 협상 결과 희토류 통제 및 100% 관세 위협(최근 벌어진 상호 분쟁) 일부 연기 합의. 29일 한미 정상회담 30일 미중 정상회담 11월 1일 한중 회담. 경주에 모이는 우주의 기운. 조선, 원자력 등 협상 카드에 상승 모멘텀 작용 :②실적)트렌드포스, 4Q D램 가격 3Q 대비 13~18% 상승 전망(UBS 17%). 26년 범용 D램 수익성 HBM 추월 기대 :삼성전자, CapEx 증설 부진. 용인 반도체 클러스터 및 평택 공장 가동은 28년에야 본격화 전망. 수요>공급 지속 :10월 29일 SK하이닉스, MS, 알파벳 메타 실적. 10월 30일 아마존 애플 실적. 반도체 & 빅테크 실적 예정. 기대감 반영 :③금리) 9월 소비자물가 예상치 하회. 금리 인하 기대감에 위험자산 상승. 페드워치 기준 10월 금리인하 확률 96.7% :④정책) 여당, 자사주 소각 의무화 논의 막바지. 기존 보유분도 소각 대상. 정기국회 내 처리 목표. 11월 입법 추진 :배당은 소득세를 부과. 자사주 소각은 과세 없는 주주가치 제고 수단. KOSPI 기업의 자사주를 전량 소각한다고 가정했을 때, PBR은 소각만으로 3.3% 상승(7월 11일 기발간 자료 참고). 지주 및 자사주 배당 높은 종목 상승 배경 :외국인 2거래일 연속 KOSPI 현물 동반 순매수. 10월에만 현물 5.2조원 순매수하며 KOSPI 신고가 랠리 유도 :증권) 신고가 랠리 수혜. 거래대금 증가. 고객예탁금(80.2조원), 신용융자 잔고(14.8조원)는 역대 최고치. 호실적 기대감 :정상회담 내용 및 기업 3분기 실적 주목. 금일 실적 일정) 포스코퓨처엠, 한화오션, POSCO홀딩스 신한투자증권 리서치 탐색기",25.10.27,2025-10-27 21:58:04,2025-10-27 21:58:04,33851
투자정보,,,"10/27, Kiwoom Weekly_코스피 4,000pt 문턱에서 마주..",키움증권,https://finance.naver.com/research/invest_read.naver?nid=36712&page=1,"1. 지난 주 주식시장 동향 국내 증시는 지역은행 부실사태 진정, 미중 무역 갈등 완화 등 대외 변수 안정화된 가운데 우상향 흐름 지속. 특히, 반도체, 2차전지, 자동차 등 시가총액 상위 대형주를 중심으로 상승한 결과 코스닥 대비 코스피 우위 흐름 지속(KOSPI +5.14%, KOSDAQ +2.74%) 주 초반 국내 증시는 미중 무역 갈등 완화, 지역은행 부실 사태 진정 속 대외 변수 안정화된 가운데 기관을 중심으로 매수세가 집중된 결과 급등세로 출발. 특히, 최근 코스피의 연이은 신고가 경신에 따른 증시 거래대금 확대로 향후 실전 전망에 대한 기대감이 부각된 증권 업종 높은 상승률 기록. 그 외에도 미중 무역갈등 완화 속 자동차 등 관세 피해주도 양호한 흐름 연출. 한편, 트럼프 행정부는 자국 소프트웨어 기반 제품의 대중국 수출을 광범위하게 제한하는 조치를 검토하겠다는 내용을 발표하며 미중 갈등 우려 재차 촉발. 그 외에 부진한 실적을 발표한 넷플릭스, 텍사스 인스트루먼트 급락하며 미 증시의 전반적인 투자 심리 일시에 위축되기도 하였음. 다만, 주 후반 백악관이 30일 미중 정상회담 일정을 확정했다는 소식이 무역 갈등 불확실성을 완화. 또한, AI 수요에 힘입어 어닝 서프라이즈를 발표한 인텔 주가 급등 속 AI 모멘텀 재확인. 이러한 가운데 국내 증시는 반도체, 2차전지, 자동차 등 시가총액 상위 대형주를 중심으로 상승한 결과 코스닥 대비 코스피의 상대 우위 흐름 지속. 코스피는 PBR 1.3배선(코로나 팬데믹 당시 고점)인 3,900pt가 단기 저항선으로 작용. 다만, 최근 반도체를 중심으로 실적 전망치가 지속 상향되는 가운데 미중 무역 불확실성 완화, 소외주 반등, 풍부한 유동성 여건에 힘입어 주 마지막 거래일 3,900pt를 돌파하며 재차 신고가 경신. 업종별로 운송장비/부품(+10.01%), 건설(+8.64%), 화학(+8.59%), 증권(+7.32%), 제조(+6.16%))이 강세를 보인 가운데, 음식료/담배(-1.18%), 통신(-0.36%), IT 서비스(-0.15%), 비금속(+0.12%), 운송/창고(+0.4%)은 부진한 흐름 한편, 외인(-2,216억원)은 제조(+4,875억원), 운송장비/부품(+4,272억원), 화학(+2,982억원), 전기/전자(+2,883억원) 순으로 순매수, 기관(+4조 313억원)은 KOSPI(+40,313억원), 제조(+36,924억원), 전기/전자(+26,783억원), 금융(+5,310억원) 순으로 순매수 rfSW755.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36712
투자정보,,,"10/27 달러, 물가 둔화에도 강보합",키움증권,https://finance.naver.com/research/invest_read.naver?nid=36713&page=1,"FX: 엔화, 더딘 통화 긴축 속 달러 대비 하락 달러화는 미국 9월 근원 CPI가 둔화되며 추가 금리 인하 전망을 강화했으나 이미 상당 부분이 선반영됐다는 인식 속에서 제조업PMI지수 개선에 더 주목하며 강보합권에서 마감 미국 9월 소비자물가 상승률은 전년동월 대비 3.0%로 전월(2.9%)보다 소폭 상승했지만 근원물가는 3.0%로 전월(3.1%)과 시장 예상치를 모두 하회하며 추가 금리 인하 기대를 뒷받침. 다만 선방영 인식이 우세한 가운데, 10월 제조업PMI지수가 52.2로 전월(52.0) 대비 소폭 개선된 점이 부각되며 달러는 강보합 흐름. NDF 달러/원 환율 1개월물은 1,436.87원으로 3.53원 하락 출발할 것으로 예상하나 강보합권 달러 흐름을 고려할 때 추가 하락은 제한될 전망 rfFE2520.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36713
투자정보,,,10/27 Commodity Weekly,키움증권,https://finance.naver.com/research/invest_read.naver?nid=36714&page=1,"▶지난주 동향: S&P GSCI, 주간 기준 3.57% 상승 - S&P GSCI 에너지: +7.75% : 국제유가는 상승. 미국 정부가 전략비축유 매입을 발표한 영향. 또한 주후반 러시아 주요 에너지 기업에 대한 제재를 발표하면서 러시아발 공급 차질 우려 높아진 점도 금주 유가 상승 요인으로 작용 - S&P GSCI 귀금속: -1.90% : 귀금속은 하락. 미국 연방정부의 셧다운 해소 기대가 높아지면서 안전자산 수요 약화된 영향. 다만, 중동 정세 불안이 재부각되고 미국의 9월 물가도 시장 예상을 하회하면서 주후반 낙폭 축소 - S&P GSCI 산업금속: +2.47% : 비철금속은 주중 달러 강세에도 중국의 추가 경기 부양책에 대한 기대가 부각되며 상승. 특히 알루미늄의 경우 아이슬란드의 알루미늄 제련소 사고로 공급 차질이 불가피하다는 소식도 있어 다른 비철대비 상대적 강세 rfFG749.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36714
투자정보,,,"25년 연말까지 KOSPI Target 4,100p로 상향조정. 26년..",대신증권,https://finance.naver.com/research/invest_read.naver?nid=36715&page=1,"Summary. 25년 KOSPI Target 4,100p(기존 3,850p). 가파른 EPS 레벨업으로 EPS 예상치 상향조정. 단기 과열해소, 매물소화는 감안 - 25년 연말까지 KOSPI Target 4,100p 제시. 기존 3,850p에서 상향조정 KOSPI Target 4,100p = 12개월 선행 EPS 347 X KOSPI PER 12.02배 반영. 예상 외의 가파른 선행 EPS 상승 / 레벨업을 반영 6월 전망 당시 296p였던 선행 EPS가 단숨에 338p로 레벨업. 3분기 프리어닝 시즌부터 반도체 중심의 실적 전망 상향조정 빠르게 전개 6월말 전망 당시 필자는 310p 전후까지 상승을 염두에 두고 25년 상단을 3,400p로 추정. 이후 선행 EPS 상승을 반영하며 KOSPI Band 상향조정 특히, 26년 3분기까지 분기 순이익이 레벨업될 것으로 예상되고, 27년에도 두자리수대 이익 증가가 예상되는 만큼 중장기 선행 EPS 상승추세는 유효하다고 판단 이는 KOSPI 중장기 상승추세, 대세 상승을 지켜주고, 이끌어가는 핵심 동력이 될 전망. 현재도 KOSPI는 대세 상승국면 진행 중 - 미국 금리인하 사이클 재개로 글로벌 Policy Mix 모멘텀 강화 국면 진입. 유동성 환경은 더욱 강해질 것이고, 시차를 두고 경기회복 기대도 유입될 수 있음 여기에 한국 26년 확대 재정 & 금리인하. Non-US 경기 회복 가세. 수출 모멘텀 양호 + 내수 회복 가시화. 강력한 AI, 반도체 모멘텀 유입 = 실적 개선 지속 신정부의 신성장 산업, 미래산업 육성 정책에 이어 상법개정, 한국 자본시장 선진화 등 정책 동력 강화 = 밸류에이션 정상화에 이은 프리미엄 국면 진입 - 2026년에도 선행 EPS 상승 추세 예상. 27년까지, 4년 연속 두자리수대 이익 증가 컨센서스 형성. 선행 PER 상승이 제한적이더라도 KOSPI 상승여력 충분 26년 중 KOSPI, 최소한 4,000선 중후반대까지 상승 예상. 25년 하반기 유동성, Policy Mix 장세가 26년에는 글로벌로 확장, 실적/펀더멘털 장세 진입 기대 강화 * 26년 연간 전망과 투자전략, 유망 업종/종목에 대한 자세한 내용은 11월말 ~ 12월초 발간 예정 - 4분기 단기 등락, 과열해소, 매물소화 국면은 비중확대 기회 PBR 측면에서 21년 고점에 도달, 단기 밸류에이션 변곡점에 진입. 2010년 이후 ROE/PBR Matrix 기준 적정 PBR에서 가장 멀리 벗어나 있는(고평가) 상황 120일(경기선), 200일(추세선) 이동평균선과 이격도 또한 00년 이후 +2표준편차(과열권)를 넘어 21년 고점에 근접. 단기 OverShooting 국면 진입 이미 금리인하 기대가 충분히 선반영된 상황에서 미국의 셧다운 장기화, 연방 공무원 대량 해고 등은 경기 불확실성을 자극할 수 있음 - 올해 KOSPI 상승 주도 업종은 선행 EPS 상승 기여도가 높은 업종. 다만, 3,900선까지 레벨업된 KOSPI 수준을 감안할 때 가격 메리트를 통해 매매타이밍 가늠 이익 주도력과 가격 메리트 모두 보유 업종: 2차전지(IT가전, IT하드웨어, 철강), 자동차, 보험, 은행, 필수소비재. 현재 가격대부터 모아가는 전략 유효 이익 주도력은 강하지만, 가격 메리트가 약한 반도체, 은행은 과열해소, 매물 소화 국면 이후 점진적으로 비중을 늘려가는 전략 유리 - 단기 순환매 대응에 있어서는 실적 대비 저평가 영역에 위치한 디스플레이, 증권, 호텔/레저, 은행 중심의 단기 트레이딩 제안 55450_KOSPI_Target_Update.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36715
투자정보,,,"트럼프 APEC 일정 공식 발표. 코스피 3,900 돌파",대신증권,https://finance.naver.com/research/invest_read.naver?nid=36716&page=1,"[Key Point] 미중 협상 공식 발표에 환호한 시장 - 백악관은 트럼프 대통령의 아시아 순방일정을 공식 발표. 30일 시진핑 주석과의 정상회담 일정이 공식적으로 확인되었고, 10월 29일 이재명 대통령과의 회담 또한 진행될 예정 - 중국 신화통신 또한 시진핑 주석의 10월 30일 ~ 11월 1일 APEC 회의 참석과 방한 일정을 발표 - 글로벌 증시는 하루 전 미중 정상회담 무산 우려로 인한 하락분을 만회하며 상승 전환. 위험자산 투자심리가 개선되면서 아시아증시 일제히 상승, 코스피는 3,900선 안착 - 한편, 한미 무역협상에 대해서는 정상회담 일정 공식 발표에도 기대감과 우려가 교차 - 전일 이재명 대통령의 인터뷰에 이어 김정관 산업부 장관의 국정감사 답변에서 APEC에서 관세협상이 타결될 수 있을지 예단하기 쉽지 않다는 우려 유입 - 장중 원화 약세로 한때 달러-원 환율이 1,440원에 다시 근접했으나 외국인, 기관의 동시 순매수 지속 55444_Strategy_Daily_251024_251024173913.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36716
투자정보,,,이번 주 포커 s,대신증권,https://finance.naver.com/research/invest_read.naver?nid=36717&page=1,"시장 주도 테마 1: 전력설비 - AI 확산에 따른 데이터센터의 전력 소비량 증가 수혜 - 미국, 유럽, 중동 등 해외 시장 점유율 확대 통한 성장 동력 확보 55441_POCUS_251027_251024165135.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36717
투자정보,,,[다음주 시장은?] 모두가 기다려온 10 월의 마지막 불..,대신증권,https://finance.naver.com/research/invest_read.naver?nid=36718&page=1,"주요 이벤트가 집중된 한 주, 리스크 관리와 동시에 변동성을 활용 가능한 기회 - 최근 코스피는 10월을 3,500선을 돌파하며 시작한 뒤 주요 지수대를 연이어 돌파. 글로벌 증시의 숨 고르기 국면에서도 코스피는 조정이 나타날 때마다 저가매수세 유입과 양봉 패턴이 반복되며 글로벌 증시를 아웃퍼폼 - APEC 정상회담과 트럼프 대통령의 29~30일 방한 일정, 한미 무역협상과 미중 정상회담 성사 여부가 다음주 증시 향방을 결정. 한국은 무역협상 타결 기대에도 3,500억 달러 투자 우려로 환율 변동성 확대. 협상 결과에 따른 달러-원 환율의 하락 안정 여부가 외국인 수급의 흐름을 결정할 것으로 예상 - 미중 정상회담 또한 글로벌 투자자들이 주목하고 있는 이벤트. 트럼프 대통령이 공개적으로 방한 일정을 확인한 만큼 중국 시진핑 주석과의 정상회담 없이 빈 손으로 돌아갈 가능성은 낮은 것으로 판단. 다만, 선반영된 협상 기대가 우려 요인 - 30일은 FOMC가 예정되어 있으며 10월 추가 금리인하는 기정사실화. 연준의 QT종료 시점과 12월 추가 금리인하 전망이 관전 포인트. 미국 정부 셧다운으로 시장은 CPI 물가만을 확인한 채 FOMC에 대비하게 되었음. 연준의 성명문과 파월의 인터뷰에서 시장은 추가 금리 인하, QT종료 등 통화정책에 대한 단서를 찾아야 할 것. 동시에 불확실한 경기상황에 대한 다양한 해석 여지는 시장이 유의해야 하는 포인트 - 미국에서는 29일 마이크로소프트, 알파벳, 메타, 30일 애플, 아마존 등 빅테크 실적 발표가 다음주에 집중되어 있음, 28일 유나이티드 헬스, 다수의 중소형 금융, 소비재 기업들 또한 실적발표 예정. 최근 AI 버블에 대한 우려와 미국의 부실대출 우려, 소비 기업들의 관세영향 등을 확인. 우려하는 문제가 없다면 중장기 상승 동력이 될 것 - 국내에서는 27일 한화오션, POSCO 홀딩스, 28일 삼성바이오로직스, 삼성SDI, 29일 SK하이닉스, 두산에너빌리티, 30일 삼성전자, LG에너지솔루션, KB금융 등 주요 기업들의 실적발표 집중. 최근 상승에서 기대감을 선반영한 주도 종목들의 실적이 시장의 눈높이 충족 여부와, 2차전지, 바이오 등 저평가 업종의 펀더멘털 확인 가능 - 최근 코스피는 연준의 유동성과 무역 협상, AI 산업 등 기대감을 모두 선반영 하면서 12개월 선행 P/E 11.5배까지 상승. 이는 3년 평균의 +1Std로 밸류에이션 재평가 국면에 진입, 그러나 1년 평균 기준은 +2Std까지 상승. 리스크 관리가 필요한 상황. - 동시에 다음주 이벤트 확인 과정에서 나타나는 변동성은 비중확대 기회가 될 것. 최근 글로벌 금융시장에서 급등 자산의 차익실현 움직임 관측. 코스피에서도 주도주 차익실현과 동시에 저평가 또는 쉬어 가던 업종으로 수급 이동이 나타나고 있음에 주목. 2차전지와 조선/방산이 대표적. 다음 펀더멘털 대비 소외된 업종으로 필수소비재, 소매/유통, 미디어/교육, 소프트웨어 등을 순환매 관점에서 접근 제안 55431_Strategy_Weekly_251024.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36718
투자정보,,,일본마켓 레이더 Weekly,대신증권,https://finance.naver.com/research/invest_read.naver?nid=36719&page=1,"“10월 5주차 전략” 다카이치 내각, 11월 대규모 경기 부양책을 준비하다 - 다카이치 내각이 우여곡절 끝에 출범했다. 여자 아베로 불릴 만큼 아베노믹스를 계승한 확장적 정책 기조를 이어갈 것으로 예상되며, 실제 다음 달 13조 9,000억 엔 규모의 경기 부양 패키지를 준비 중이다. - 이번 경기 부양 패키지의 3가지 화살은 1. 물가 대응, 2. 성장산업 투자, 3. 국가 안보 강화로 물가 대응 측면에서 휘발유세 한시 폐지, 성장산업 투자 측면에서 중소기업 지원을 위한 지방정부 보조금 증액, AI와 반도체 등 전략 성장 산업에 대한 투자 확대, 국가 안보 강화 측면에서 방위비 증액과 방위력 강화를 추진한다. - 일본 정부는 22년 12월 3대 안보 문서를 개정, 27년 회계연도(27.4월~28.3월)에 방위비를 GDP 대비 2%로 늘리기로 했다. 현 25년 회계연도 기준, 방위비는 GDP의 1.8%까지 오른 상태에서, 다카이치 내각은 향후 추가경정예산 등으로 방위비를 추가 증액해 GDP 대비 2% 달성 시점을 25년 회계연도로 앞당긴다는 계획이다. - 29~30일 10월 BOJ 금정위를 앞두고 다카이치 내각 출범으로 BOJ는 금리 인상을 두고 속도 조절에 나설 것이다. 일본은행은 올해 1월 금리 인상 후 5회 연속 동결 중이다. 지난해 자민당 총재 선거에서 BOJ 금리인상을 반대한다는 의사를 명확히 한 바 있는 다카이치 총리 발언을 감안하면 BOJ는 다카이치 내각의 재정 정책 방향을 확인한 뒤 향후 금리 인상 시점을 모색할 것으로 예상된다. - 과거 신임 총리 취임 후 가장 빠르게 금리를 올린 사례는 올해 1월로 이시바 총리가 취임한 후 3개월이 경과된 시점이었다. 궁극적으로는 새로운 총리 집권 이후 경제정책 방향성을 가늠하는 시간이 필요해 일본은행이 서둘러 금리를 올리기는 쉽지 않을 것이다. 10월 BOJ 금정위의 금리 동결 결정은 엔화 약세, 주가 상승으로 연결되는 이벤트가 될 것이다. 55449_Japan_Weekly_1027.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36719
투자정보,,,일본 마켓 레이더 Daily,대신증권,https://finance.naver.com/research/invest_read.naver?nid=36720&page=1,"미국 트럼프 대통령 아시아 순방 일정 발표 10.23 일 캐롤라인 레빗백악관 대변인이트럼프 대통령의 아시아 순방 일정을 발표. 현지시간 기준26 일 말레이시아 총리와의 회담,27~28 일 다카이치 사나에신임 총리와의 회담, 29 일 부산에서 이재명 한국 대통령과의 회담, 30 일 시진핑 국가 주석과의 회담 일정을 발표. 55435_Japan_Daily_251024.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36720
투자정보,,,더 글로벌 레이더 Weekly,대신증권,https://finance.naver.com/research/invest_read.naver?nid=36721&page=1,"“10월 5주차 전략” 새롭게 등장하는 호재가 만연. 증시는 더 달리고 싶다 - 10월 글로벌 증시는 미중 무역전쟁 재점화, 미국 셧다운이라는 불안요인보다는 미국 3/4분기 어닝시즌 및 10월 금리 인하 기정사실화, 아베노믹스 시즌 2를 알리는 일본 다카이치 내각 출범, 4중 전회를 통한 부양책 기대가 커지는 중국, 메모리 가격 상승세에 따른 반도체국(대만, 한국) 강세 등에 힙입어 Risk-On 국면이 지속 중이다. - 10월 말 APEC이라는 굵직한 이벤트를 앞두고 새롭게 등장하는 호재가 만연해, 10월 말로 갈수록 미국 주도의 글로벌 증시의 상승세는 강화될 것이다. - 첫 번째 호재는 미국과 인도, 캐나다간 무역협정 체결이 임박한 점이다. 인도는 러시아산 원유 수입을 점진적으로 축소하고, 미국산 농산물 수입 확대를 약속하면서 미국의 인도에 대한 현 관세율(50%)은 15% 수준으로 대폭 낮아질 것이다. 캐나다는 8월 미국산 제품에 대한 보복관세 대부분을 철회하는 유화 제스처를 보였고, 철강, 알루미늄, 에너지 등 첨단 핵심 산업 분야에서도 일정부분 양보를 통해 APEC에 앞서 무역 합의에 이를 것으로 예상된다. - 두 번째 호재는 일본 다카이치 내각 출범이후 첫 대규모 경기 부양책 발표가 다음 달 예정되어 있다. 책임 있는 적극 재정 기조를 바탕으로 세율 폐지 및 조정을 통한 물가 대책, 중소기업 지원을 위한 지방정부 보조금 확대, AI 등 성장산업 투자 등을 포함하면서 엔화 약세, 주가 상승을 뒷받침할 전망이다. - 세 번째 호재는 중국, 한국, 일본의 3자 통화스와프 체결 추진이다. 15일 제14차 한중일 중앙은행 총재 회의에서 3국간 논의가 일정 부분 진전되고 26~28일 아세안 정상 회의와 31~11.1일 APEC 기간 중 추가 논의가 이뤄질 여지를 남겨뒀다. 실제 체결 여부를 떠나 논의 자체만으로도 동아시아 외환시장을 안정성 있게 바라볼 수 있게 하는 요인이다. - 네 번째 호재는 11월 10일 미국의 중국에 대한 고율관세 유예 만료를 앞두고 APEC을 전후로 미국이 중국에 대한 고율관세 유예를 3개월 추가 연장하는 안을 발표할 수 있다는 점이다. 55432_Weekly_new_GS_251024.pdf",25.10.27,2025-10-27 21:58:03,2025-10-27 21:58:03,36721
