report_name,category,stock_name,title,firm_name,link,texts,article_published_at,created_at,latest_scraped_at,original_id
종목분석,,삼성전자,2Q25P: 기대 이상의 메모리,SK증권,https://finance.naver.com/research/company_read.naver?nid=86762&page=11,"▶ 3Q25 영업이익 12.1조원 (+156% QoQ)으로 어닝서프라이즈 기록 매출액 86조원 (+15% QoQ), 영업이익 12.1조원 (+156% QoQ)으로 당사 전망치 15%, 컨센서스 18% 상회(영업이익, 조원) DS 7.1(메모리 7.7), DX 3.4 (MX/NW 3.4), SDC 1.2, Harman 0.4 추정. 메모리 서프라이즈 추정 20251014072848553_0_ko.pdf",25.10.14,2025-10-27 20:53:12,2025-10-27 20:53:12,86762
종목분석,,LG에너지솔루션,"Not a Pull-In, but a Recovery",하나증권,https://finance.naver.com/research/company_read.naver?nid=86763&page=11,"3Q25 Review : 보조금 폐지 전 pull-in 효과 없었음에도 이익 개선 3Q25 잠정 실적은 매출 5.7조원(YoY -17%, QoQ +2%), 영업이익 6,013억원(YoY +34%, QoQ +22%)으로, 영업이익 컨센서스(5,145억원)를 17% 상회했다. 영업이익률은 10.5%로 전분기 대비 +1.7%p 개선됐다. 미국 첨단 제조 생산 세액 공제(AMPC) 금액은 3,655억원으로 전분기 대비 -26% 감소했다(AMPC 포함 분기 영업이익률 추이: 4Q24: -3.5%, 1Q25: 6.0%, 2Q25: 8.8%). AMPC 발생 금액을 배터리 용량으로 환산 시 약 7.5GWh 규모다. 잠정 실적이므로 EV/ESS 구분이 어려우나 시장 규모 및 CAPA 감안 시 EV/ESS 각각 약 4.5GWh/3GWh의 배터리가 출하된 것으로 추정된다. EV 배터리 출하량을 전기차 대수로 환산 시 약 5만대인데, 지난 2분기 AMPC의 전기차 환산 대수가 약 9.5만대였으므로 3분기 미국 EV 배터리 출하량은 전분기 대비 -47% 감소한 셈이다. 즉, 3분기에 전기차 보조금 폐지 전 반짝 효과는 없었다고 보는 것이 타당하다. 전기차 소매 판매는 3분기 호조를 보였으나 배터리 주문 Pull-in 효과는 이미 2분기에 발생한 바 있고, 3분기에는 미국 전기차 관련 실적이 크게 감소한 것으로 추정된다. 한편, AMPC 제외한 영업이익은 2,358억원(OPM: 4.1%)으로 흑자폭 확대됐다(AMPC 제외 시 분기 영업이익률 추이: 4Q24: -9.3%, 1Q25: -1.3%, 2Q25: 0.0%). 6개 분기 만에 AMPC 없이 BEP 회복한 2분기 이후 3분기에는 테슬라향 출하 증가 등 힘입어 흑자폭 확대된 것으로 추정된다. LGES_3Q25PRO.pdf",25.10.14,2025-10-27 20:53:12,2025-10-27 20:53:12,86763
종목분석,,RF머트리얼즈,엔비디아 수주 감안하면 아직 멀티플 덜 올랐..,하나증권,https://finance.naver.com/research/company_read.naver?nid=86764&page=11,"RF머트리얼즈 투자의견 매수, 목표주가 30,000원으로 커버리지 개시 RF머트리얼즈에 대한 투자의견 매수, 12개월 목표주가 30,000원으로 커버리지를 개시한다. 매수 추천 사유는 1) 엔비디아 AI서버에 사용될 광 방열 모듈을 미국 루멘텀에 공급하게 되어 올해부터 실적이 큰 폭으로 개선될 전망이고, 2) 향후 AI 산업이 성장하면서 AI서버향 광트랜시버와 관련 부품 수요도 계속 성장할 것이며, 3) 미국의 중국 견제 정책에 따라 중국산 부품 퇴출의 수혜를 입을 것이고, 4) 과거 RF시스템즈 인수 당시 PBR이 5.2배까지 치솟은데 반해 현재는 더 우수한 재료임에도 PBR은 3.1배로 낮은 편이며, 5) 국내 동종 업체의 PBR이 4.5배 수준이고 글로벌 피어 PBR 역시 4~4.5배 수준인 점을 감안하면 RF머트리얼즈 멀티플은 저평가되었기 때문이다. 10/13 주가 15,620원 기준 상승 여력 90% 이상으로 판단한다. RFM_init_1013.pdf",25.10.14,2025-10-27 20:53:12,2025-10-27 20:53:12,86764
종목분석,,LG유플러스,3Q 프리뷰 - 컨센서스 크게 하회할 전망,하나증권,https://finance.naver.com/research/company_read.naver?nid=86765&page=11,"매수 투자의견/TP 16,000원 유지, 연말 이후 본격 매수 추천 LGU+에 대한 투자의견 매수, 12개월 목표주가 16,000원을 유지한다. 2026년까지도 이익 성장과 더불어 DPS 성장이 나타날 것이며 PER, PBR 지표로 보면 여전히 밸류에이션상 매력도가 높기 때문이다. 하지만 단기적으로는 투자 매력도가 높지 않아 연말 이후 매수를 추천한다. 3분기 연결 영업이익이 컨센서스를 크게 하회할 것으로 예상되고 이에 따라 2025년 연결 영업이익 증가를 확신하기 어려워졌으며 가장 중요한 지표인 주주이익환원 증가율 대비 주가 상승 분이 이미 높은 상태이기 때문이다. 2026년으로 투자가들이 시각이 넘어가면서 다시 한번 LGU+의 주가 상승을 기대할 수 있을 것이란 판단이다. LGU_3Qpreview_1013.pdf",25.10.14,2025-10-27 20:53:12,2025-10-27 20:53:12,86765
종목분석,,KT,"3Q 프리뷰 - 컨센서스 하회할 듯, 4Q가 더 문..",하나증권,https://finance.naver.com/research/company_read.naver?nid=86766&page=11,"투자의견 매수/12개월 목표가 65,000원 유지, 매수는 천천히/점진적 KT에 대한 투자의견 매수, 12개월 목표주가 65,000원을 유지한다. KT에 대해서는 장기적으로 긍정적인 의견을 제시한다. 2026년도까지도 안정적인 본사 이익 성장 속에 DPS 성장을 지속할 전망이기 때문이다. 거버넌스 리스크 역시 크지 않을 것으로 보인다. 3년전과는 비교하기 어려울 정도로 이익 체력이 달라졌기 때문이다. 그럼에도 불구하고 매수는 한 템포 미룰 필요가 있겠다는 판단이다. 해킹 관련 과방위 감사가 10월 말까지 진행될 예정이며 아직 일회성비용 반영 규모가 정해지지 않은 상태이기 때문이다. 이익 전망 컨센서스가 충분히 낮아질 때까지 기다릴 필요가 있겠다는 판단이다. KT_3Qpreview_1013.pdf",25.10.14,2025-10-27 20:53:12,2025-10-27 20:53:12,86766
종목분석,,풍산,방산 성장 뿐만 아니라 동가격 상승에 베팅할..,하나증권,https://finance.naver.com/research/company_read.naver?nid=86767&page=11,"3분기 동가격 상승, 방산 부문은 일시적 둔화 예상 2025년 3분기 풍산의 매출액과 영업이익은 각각 1.3조원(YoY +12.6%, QoQ -1.7%)과 743억원(YoY -0.1%, QoQ -20.7%)으로 영업이익은 시장컨센서스인 803억원을 소폭 하회할 것으로 예상된다. 1) 신동 판매량이 전분기대비 소폭 감소한 4.6만톤(YoY +9.5%, QoQ -2.3%)이 예상되는 가운데 2) 3분기 LME 전기동 평균 가격이 9,797불/톤(YoY +6.4%, QoQ +4.9%)을 기록하며 소폭의 메탈게인이 발생할 것으로 전망된다. 3) 한편, 방산의 경우 비수기 영향으로 2,680억원(YoY -1.4%, QoQ -22.4%)의 매출이 예상됨과 동시에 수출 비중 축소로 10% 후반의 영업이익률을 기록할 전망이다. 4) PMX를 비롯한 해외 신동 관련 자회사들의 수익성은 전분기와 유사할 것으로 예상된다. Poongsan_3Q25_Preview_251013.pdf",25.10.14,2025-10-27 20:53:12,2025-10-27 20:53:12,86767
종목분석,,LG에너지솔루션,실적 컨센서스 상회,교보증권,https://finance.naver.com/research/company_read.naver?nid=86768&page=11,"3Q25 잠정 실적 - 매출 5.7조원 (YoY -17.1%, QoQ +2.4%) 컨센서스 매출액 5.5조원 소폭 상회 - 영업이익 6,013억원 (YoY +34.1%, QoQ +22.2%, OPM 10.5%) 영업이익 5,145억원 상회 - AMPC 제외 시 3Q25 잠정 영업이익은 2,358억원(OPM 4.1%) 20251014_373220_20190031_435.pdf",25.10.14,2025-10-27 20:53:12,2025-10-27 20:53:12,86768
종목분석,,LG전자,실적 컨센서스 상회,교보증권,https://finance.naver.com/research/company_read.naver?nid=86769&page=11,"3Q25 잠정 실적 - 매출액: 21.9조원 (YoY: -1.4%, QoQ: +5.5%) → 컨센서스(21.2조원) 상회 - 영업이익: 6,889억원 (YoY: -8.4%, QoQ: +7.7%, OPM: 3.1%) → 컨센서스(6,005억원) 상회 - 관세 및 지정학적 리스크로 소비심리 회복이 지연되었음에도 불구하고 견조한 실적 확보, 자회사 LG이노텍도 영업이익 컨센서스(1,676억원)를 큰 폭으로 상회 20251014_066570_20190031_436.pdf",25.10.14,2025-10-27 20:53:12,2025-10-27 20:53:12,86769
종목분석,,파라다이스,3분기 호실적10월 중국인 VIP 이벤트,한화투자증권,https://finance.naver.com/research/company_read.naver?nid=86770&page=11,"3Q25 Preview: 20%에 가까운 OPM 기대 7-8월 성수기를 잘 보낸 파라다이스의 3분기 실적은 영업이익 기준 시장 기대치를 소폭 상회했을 것으로 보인다. 동사의 3분기 연결 기준 매출액과 영업이익은 각각 2,840억원, 566억원 수준으로 추정되는데 영업이익 시장 컨센서스 514억원을 웃돌 것으로 예상된다. 언급한 것처럼 7~8월 성수기 시즌 호텔 및 카지노 업장 모두 고르게 좋은 실적을 기록했다. 재산세 등 일회성 비용 이벤트도 2분기 종료되었기 때문에 2천억 후반대의 매출액에 20%에 근접한 영업이익률을 기대해도 되겠다. 한편 9월은 다소 부진한 모습을 보였으나 번잡했던 8월 오봉절과 10월 국경절 사이에 끼어있어 어쩔수 없었던 실적이었다. 251013 Hanwha PARADISE 3Q25 Pre_FF.pdf",25.10.14,2025-10-27 20:53:12,2025-10-27 20:53:12,86770
종목분석,,LG에너지솔루션,3Q25 잠정실적 코멘트 - 기대와 우려가 공존..,한화투자증권,https://finance.naver.com/research/company_read.naver?nid=86771&page=11,"■ 3분기 실적 리뷰 - 동사의 3분기 실적은 매출액 5.7조 원, 영업이익 6,013억 원(OPM 10.5%)으로 컨센서스(매출액 5.5조 원, 영업이익 5,145억 원(OPM 9.3%)) 상회. AMPC 3,655억 원 제외하면 영업이익 2,358억 원(OPM 4.1%) → 당사 추정치: AMPC 3,785억 원 소폭 하회, 영업이익(AMPC 제외) 1,633억 원 상회 - 서프라이즈의 주요 요인은 1) 테슬라향 원통형전지 출하 증가와 2) 예상보다 큰 규모의 일회성 보상금에 기인. AMPC가 당사 추정치를 하회했음에도 매출이 QoQ 상승한 것은 테슬라향 원통형전지 출하가 기대치를 상회했기 때문으로 추정. AMPC를 제외한 영업이익도 당사 추정치를 약 700억 원 상회. 일회성 보상금은 1,000억원 중반 수준으로 추정 - AMPC로 역산한 3Q25 미국 출하량은 7.1GWh(QoQ -26%) vs. 1Q23~3Q25 출하량(단위: GWh): 2023년(2.2/2.3/4.6/5.4), 2024년(4.1/9.3/9.8/7.7), 2025년(8.7/9.6/7.1) vs. 얼티엄셀즈 배터리 탑재하는 EV 1Q25~3Q25 판매량 추정치(단위: 만 대): GM(3.2/4.6/6.7), Honda(1.4/1.2/3.0) 251014_LGES 3Q25 잠정실적 코멘트.pdf",25.10.14,2025-10-27 20:53:12,2025-10-27 20:53:12,86771
종목분석,,KT&G,3분기도 호실적,한화투자증권,https://finance.naver.com/research/company_read.naver?nid=86772&page=11,"기대치를 상회할 3분기 2025년 3분기 KT&G의 연결 매출액은 1조 8,007억원(+10.0% YoY, +16.3% QoQ), 영업이익은 4,570억원(+9.4% YoY, +30.6% QoQ)으로 컨센서스 영업이익 4,333억원을 상회할 전망이다. 1) [국내 궐련] 점유율 확대(+0.7%p QoQ) 및 10월 명절 연휴 이전 가수요 발생 영향으로 국내 궐련 매출액은 성장 전환(+1.7% YoY)한 것으로 추정한다. 2) [해외 궐련] 신규 시장 진입 및 유통 커버리지 확대로 ASP(+10.3% YoY)와 수량(+12.0% YoY) 모두 두자리 성장세가 이어지며 해외 궐련 매출이 국내 궐련 매출을 초과하는 추세가 지속된 것으로 파악된다. 3) [해외 NGP] 디바이스 공급망 문제가 완전히 해결되며 상반기 출고 차질분이 3분기에 이연되어 발생된 영향으로 해외 NGP 매출액은 큰 폭의 증가세(+74.0% YoY)를 보인 것으로 기대한다. 스틱 판매 수량 역시 동반해 증가한 것으로 파악된다. 251014_기업코멘트_KT&G_FF.pdf",25.10.14,2025-10-27 20:53:12,2025-10-27 20:53:12,86772
종목분석,,팬오션,장기계약이 이끄는 안정적 수익,미래에셋증권,https://finance.naver.com/research/company_read.naver?nid=86773&page=11,"3Q25 Preview: 건화물 부진으로 기대치 하회, LNG로 이익 레벨 유지 팬오션의 3Q25 매출액은 1조 3,763억원(7.8% YoY)으로 추정한다. 벌크선 매출은 제한적인 선대 증가로 인해 3.3% YoY 증가에 그친 8,152억원을 기록할 전망이다. 시황 부진세가 나타나고 있는 컨테이너선 부문 매출은 10% YoY 감소한 975억원을 기록할 것으로 예상된다. 선대 확장(25년 6월 1척 추가)이 지속되고 있는 LNG선 매출은 238% YoY 증가한 832억원을 기록하며 외형 증가를 이끌 전망이다. 영업이익은 1,239억원으로 3.3% YoY 감소할 것으로 추정된다. 기존 당사 추정치(1,252억원)와 유사하나 최근 높아진 시장 기대치(1,291억원)에는 미치지 못하는 수치이다. 건화물선 시황(운임, 용선료)이 개선되었으나, 매출이 고정된 화물 영업 비중이 커지며 마진 개선세는 제한적일 전망이다. 컨테이너 부문(영업이익 68억원, -61% YoY) 역시 시황 하락에 따른 마진 감소가 예상된다. LNG(412억원, 390% YoY) 부문은 고마진 선대 확대로 증익이 지속될 것으로 기대된다. 20251014161408207_ko.pdf",25.10.15,2025-10-27 20:53:12,2025-10-27 20:53:12,86773
산업분석,석유화학,,"석유화학, 일부 가격 반등",하나증권,https://finance.naver.com/research/industry_read.naver?nid=41793&page=11,"Weekly Issue: 석유화학, 일부 가격 반등 ▶ 총평 - 정제마진 10.3$/bbl(WoW +0.5$). 석유화학 약보합. ECH 4주간 +20% 상승 & BPA 3주간 +9% 상승 - Top Picks S-Oil, KCC, 대한유화, 롯데정밀화학, 금호석유화학 Petchem_Refining_Weekly_20250922_Final.pdf",25.09.22,2025-10-27 20:53:11,2025-10-27 20:53:11,41793
산업분석,철강금속,,한국 정부의 철강산업 재편 및 지원책 기대 ..,하나증권,https://finance.naver.com/research/industry_read.naver?nid=41794&page=11,"철강금속 주요 지표 동향 ▶ 국내 철강가격(원/톤) 열연 유통가: 82만원(WoW, -1.2%), 열연 수입유통가: 75만원(WoW, 0.0%), 철근 유통가: 70.5만원(WoW, +2.9%), 후판 유통가: 92만원(WoW, 0.0%) ▶ 해외 철강가격(달러/숏톤, 위안/톤) (1 Short Ton=907kg)* 미국 열연 유통가: 845달러(WoW, 0.0%), 중국 열연 유통가: 3,425위안(WoW, +0.1%), 중국 냉연 유통가: 3,926위안(WoW, +0.4%), 중국 철근 유통가: 3,215위안(WoW, -0.5%) ▶ 원재료 가격(달러/톤, 원/톤, 달러/톤) 중국 철광석 수입가: 105달러(WoW, +1.0%), 한국 스크랩가: 38.3만원(WoW, -1.3%), 호주 원료탄(FOB): 187.8달러(WoW, 0.0%) ▶ 주요 비철금속(LME) 및 귀금속 가격(달러/톤, 온스) 전기동: 9,924달러(WoW, -0.7%), 아연: 2,940달러(WoW, -1.6%), 연: 1,953달러(WoW, -1.2%), 니켈: 15,092달러(WoW, -0.8%), 금: 3,676달러(WoW, +0.5%), 은: 42.5달러(WoW, +0.4%) Steel_Weekly_0922.pdf",25.09.22,2025-10-27 20:53:11,2025-10-27 20:53:11,41794
산업분석,기타,,전동화 계획 확고한 Legacy automakers,하나증권,https://finance.naver.com/research/industry_read.naver?nid=41795&page=11,"데이터 포인트 해석 및 투자 전략 : LGES 체인 매수 - 친환경차 산업에 대한 우려 속에서도, 그룹사 전기차 판매 기준 북미 2위권, 유럽 4위권의 현대차그룹은 친환경차 판매대수/비중 목표치를 2025년 100만대/25%에서 2030년까지 330만대/60%로 제시했다. EV/HEV의 연평균 성장률은 각각 35%/20%다. - 글로벌 생산능력은 기존대비 120만대 확대할 계획인데 특히 2024년 계획 대비 북미 전기차 공장의 생산 계획이 20만대 증가했다. - 9/30 이후 미국의 전기차 보조금은 폐지되지만, 치열한 시장 점유율 경쟁에서 앞서 가고있는 레거시 오토메이커들은(현대차, GM 등), 보조금 폐지를 기회 삼아 저가 전기차 출시 및 현지 공급망 확대에 기반한 원가 절감 통해 후발 주자들과의 격차를 더욱 벌려 나갈 것으로 전망된다. 이 과정에서 현대차 및 GM 서플라이 체인 내 한국 기업들의 수혜가 예상된다. - 유럽의 경우 전기차 공급망 내 non-Chinese 제품 비중 최소 30% 이상 유지하려는 움직임 파악되고 있다. 최근 3년간은 한국 기업들의 점유율이 지속 하락하면서 한국 배터리 셀 3사의 합산 시장 점유율이 30%대 초반까지 하락했으나 내년부터는 현 수준을 방어하며 전방시장 성장만큼의 낙수 효과를 누릴 수 있을 것으로 판단한다. - 배터리 산업에 대한 숏 관점 접근은 현 시점에서 리스크가 크다고 판단하며 LGES를 중심으로 한 적정 밴드 내 트레이딩 매수 관점을 유지한다. Battery_Weekly_2025.09.22.pdf",25.09.22,2025-10-27 20:53:11,2025-10-27 20:53:11,41795
산업분석,반도체,,중장기 수요가 보이기 시작한다,하나증권,https://finance.naver.com/research/industry_read.naver?nid=41796&page=11,"데이터 포인트 및 주간 리뷰: 국내외 메모리 업체들 주가 2주 연속 상승 - 9월 20일까지 메모리 반도체의 영업일 평균 수출 금액은 전년대비 17% 감소한 3.2억 달러였다. DRAM은 전년대비 6% 증가한 1.1억 달러, NAND는 전년대비 34% 감소한 2,294만 달러를 기록했다. 10일 잠정치에서 메모리는 전년대비 29% 감소했고, DRAM은 플랫, NAND는 44% 감소했었다. 이번 잠정치에서 DRAM은 증가폭을 확대, NAND도 감소폭을 축소했다. 지난 주 언급했던 것과 같이 작년 9월의 전년동월대비 증가폭이 71%로 높았던 점, 최근 메모리 가격 상승 추세를 고려하면 우려할 요인은 아니다. 아울러 분기 마지막 달이기 때문에 9월 말로 갈수록 수출 금액이 더욱 증가할 것으로 예상한다. - TrendForce에서 eSSD 가격 전망을 상향 조정했다. 구체적으로 25년 4분기 가격 전망치를 기존 플랫 성장에서 5~10% 성장할 것으로 전망했으며, 신규로 발표된 2026년 전망치도 26년 1분기에 3~8%, 2분기에 10~15%, 3분기에 3~8%, 4분기에 3~8% 증가할 것으로 제시되었다. eSSD의 가격이 매분기 증가할 것으로 전망되는 배경에는 HDD 공급부족과 이로 인한 QLC SSD의 반사 수혜가 있다. TrendForce는 Cold Data 처리를 위한 HDD 수요가 증가했는데, 이를 위한 공급은 제한적이고 공급업체들의 증설 발표가 없기 때문에 QLC SSD로의 전환을 언급했다. - 코스피 지수는 4주 연속 상승했고, 상승폭은 1.5%로 전주대비 둔화되었다. 삼성전자 주가는 5.7% 상승하면서 2주 연속 지수를 상회했다. SK하이닉스도 7.5% 상승해 4주 연속 지수를 상회했다. 반도체 대형주의 주가가 지수를 큰 폭으로 상회하고 있는데, 이는 메모리 가격 상승에 의한 펀더멘탈한 흐름이다. 당초 예상했던 것보다 메모리 가격이 강한 이유는 일반 서버향 수요 때문으로 파악된다. 해당 수요는 단발적이라기보다는 추론 AI 본격화와 2017~2018년 서버/데이터센터 투자의 교체 수요가 맞물렸을 가능성을 배제할 수 없다. 단기 급등이 부담스러울 수 있지만 상단을 열어둔 접근 방식을 추천한다. - 하나증권 커버리지 소부장 업체들은 지수의 반등 속에 4주 연속 긍정적인 주가 흐름이 나왔다. 반도체의 긍정적인 주가 흐름이 소부장 전체에 영향을 미치고 있는 구간이다. 모든 종목이 10% 이상 상승했고, 브이엠 주가는 22.8% 상승해 가장 강한 움직임을 보였다. SK하이닉스의 M15X 관련 신규 투자와 2026년 1c나노 투자 확대 검토, 수주 공시 등이 주가 상승을 견인한 것으로 파악된다. 고객사의 투자 관련 아이디어는 테스와 주성엔지니어링에도 적용 가능하다. Weekly_Roko_250922.pdf",25.09.22,2025-10-27 20:53:11,2025-10-27 20:53:11,41796
산업분석,전기전자,,iPhone 17 초기 판매 순항중,하나증권,https://finance.naver.com/research/industry_read.naver?nid=41797&page=11,"아이폰 17 시리즈 초기 판매량 호조 - 9일(현지시각) 공개된 iPhone 17 시리즈는 일반/Air/Pro/Pro Max 총 4가지 라인업으로 구성되어 있다. 전 모델의 카메라 화소 업그레이드(후면 Ultra wide 12MP → 48MP, 전면 12MP → 18MP)가 있었으며 배터리 용량 및 최소 저장용량이 증가했다. 일반모델의 디스플레이 크기가 확대되었으며(6.1 → 6.3 인치) LTPO OLED 디스플레이가 적용되었다. 기존 Plus 모델을 대체해 출시된 Air 모델의 경우 Pro 라인과 같은 A19 Pro 칩셋이 탑재되었으며 165g의 무게로 출시되었다. 하드웨어 업그레이드에도 불구하고 일반 및 Pro Max 모델의 출고가는 동결되었으며 Pro 모델은 전작대비 100달러 상승한 1,099달러의 가격이 적용되었다. - 언팩 이후 제한적인 하드웨어 업그레이드 및 AI 기능으로 인한 실망감이 반영되며 이틀간 Apple 주가가 하락했으나 사전판매 및 초기 판매량이 전작대비 증가하며 양호한 주가 흐름을 보이고 있다. 일반 및 Pro Max 모델에 대한 수요가 강하게 나타나고 있는데 출고가 동결 및 역대급 판매량을 기록했던 11~13 시리즈 유저들의 교체 수요가 판매를 견인하고 있는 것으로 추정된다. 미국 내 Pro Max 배송기간은 3-4주, Pro 및 일반 모델은 2-3주이며 Air는 대기기간이 없다. 중국 내 Pro Max 배송기간은 3-4주, Pro는 2-3주, 일반 모델은 3-4주이며 Air는 eSIM 승인문제로 판매되지 않고 있다. 최근 언론보도에 따르면 중국 내 아이폰 수요가 전작대비 증가했으며 Apple은 부품사에 일반모델에 대한 초기 생산량을 40% 가량 확대하도록 요청한 것으로 파악된다. - iPhone 17 시리즈에 대한 기대감이 낮은 가운데 판매량 호조는 Apple 벤더에 대한 모멘텀으로 작용할 수 있을 것으로 판단한다. 관세 부과 전 선수요 반영 및 26년 신모델 출시에 따른 대기 수요 등으로 역성장에 대한 우려가 있었으나 중국 내 iPhone 수요의 기저효과로 인해 17 시리즈 판매량은 전작과 유사한 1.37억대를 기록할 것으로 기대된다. 아울러 2026년 하반기에는 아이폰 출시 20주년을 맞아 대대적인 하드웨어 업그레이드 및 라인업 변화(폴더블 추가 등)가 예정되어 있어 Apple 밸류체인 업체들의 실적 또한 저점을 지났다는 판단이다. ITComment_250922.pdf",25.09.22,2025-10-27 20:53:11,2025-10-27 20:53:11,41797
산업분석,유틸리티,,현실(탄소비용) vs. 이상(전기요금),유진투자증권,https://finance.naver.com/research/industry_read.naver?nid=41798&page=11,"- 한국전력은 4Q25 연료비조정단가를 +5.0원/kWh으로 발표하며 전분기와 동일하게 유지. 실적연료비는 기준연료비를 하회했으며 -12.1원/kWh 인하 명분 발생. 그러나 정부는 한전의 경영 정상화를 위해서 +5.0원/kWh을 유지하도록 통보. 한전의 비용 지표인 전력시장가격 SMP는 여전히 100~120원/kWh대로 안정적인 수준을 유지 중이며 3Q 지속된 폭염으로 태양광 발전 이용률 상승 및 한계비용 결정 LNG 발전소의 급전 순위 하락으로 SMP 약세 추세는 중장기적으로 지속될 것이라 판단. 결국 SMP가 약세인 가운데 요금 동결로 호실적 추세는 지속될 전망 - 최근 언론에 의하면 2026년부터 시행될 4차 배출권거래제에서 전환(발전) 부문의 유상할당 비중이 2030년 기준 50%로 상향될 가능성이 높아짐. 2026~2029년까지 단계별로 할당비율이 상승할 것으로 보도되고 있어 정확한 규모는 연말까지 발표될 정책에서 확인이 가능할 전망. 다만, 현재 3차 배출권거래제에서 발전의 유상할당 비율이 10%에 불과해 50%로 상향한다면 가파른 비용 증가는 불가피. 현재 예상되는 탄소배출권 비용은 2030년 5조원 수준으로 파악되며 배출권 수요 증가로 가격 상승 시 비용은 더 커질 수 있음. 다만, 최근 지속적으로 전기요금 인상 필요성이 언급되어온 점을 감안 시, 에너지대전환을 위한 전기요금 인상 명분으로도 활용될 수 있다고 판단. 또한 국가 전체 할당 목표가 30% 수준으로 정해진다면 국가 배출량의 절반을 차지하는 전환(발전) 부문의 50% 할당만으로도 목표의 대부분을 달성할 수 있어 석유화학, 철강 등 수출 집약 산업들의 비용 부담을 완화해줄 수 있는 대의적 명분도 확보 가능할 것이라 전망 - 2028년 한국전력의 사채발행 한도 200%로 하향, 에너지 고속도로 투자비 증가, 산업용 전기요금의 추가 인상 어려움 및 산업체들의 직접 PPA 추진으로 인한 체리피킹 현상 심화를 감안 시, 에너지 전환을 위해서 가정용 전기요금 변화는 불가피할 것이라 판단. 또한 지역별 송전망, 발전소 인프라의 불균형과 송배전 비용 차이를 고려한 LMP(Locational Marginal Price) 도입으로 시장 불균형을 해소할 필요. 당사는 이르면 2026년 도매요금 적용을 시작으로 2027년 소매요금에 LMP가 적용될 수 있다고 판단하며, 재무중립성을 유지한 LMP 정산체계가 도입될 수 있다고 전망. 단기적으로 한전에 미치는 재무적 영향은 중립적일 것이라 예상되나, 장기적으로도 지금과 같은 수도권 쏠림 현상이 지속된다면 전체 요금 인상 효과가 서서히 나타날 수 있다고 판단. 또한 현재 LMP가 적용되고 있는 미국의 전력 시장을 참고하면 장기적으로 국내 전력 시장도 시장 개방과 제도 개편을 통해 자유화될 가능성도 충분히 존재하며, 현실화될 경우 주주 입장에서는 배당 재원(별도 순이익)에 대한 투명성이 확보되며 섹터 전반 밸류업도 기대해볼 수 있음. 이를 감안해 당사는 여전히 한국전력에 대해 긍정적인 시각을 유지하며, 정책 비용(배출권, 전력인프라) 증가로 인한 시장 변화 가능성에 더욱 주목해야 하는 시기라 판단함 20250922_B55_tjdgus2009_853.pdf",25.09.22,2025-10-27 20:53:11,2025-10-27 20:53:11,41798
산업분석,화장품,,아마존 ‘뷰티 인 서울’ 컨퍼런스 후기: 미..,교보증권,https://finance.naver.com/research/industry_read.naver?nid=41799&page=11,"미국 아마존 내 K뷰티 성장 가속화 중! 9/19 아마존 글로벌셀링코리아는 작년에 이어 K뷰티 컨퍼런스 ‘뷰티 인 서울’을 개최. 아마존 미국/일본/호주/라틴 아메리카 글로벌 리더쉽이 참석해 작년보다 높아진 K뷰티에 대한 관심도를 보여줌. 올해 아마존 내 K뷰티 성과로 ① 미국 내 성장 가속화, ② 신규 브랜드 성과, ③ 카테고리의 확장, ④ 호주/중동/남미 등 글로벌 확장이 지목됨. ① 미국 성장 가속화: 최근 1년 간 K뷰티 판매 수량은 YoY 70% 증가해 성장세가 가속화되고 있다고 언급. 지난 1년 간 미국 아마존 뷰티 고객은 약 1억명이며, 이 중 K뷰티 고객은 약 1,900만명으로 추산. 아마존 뷰티&헬스 카테고리 총괄 부사장은 현재 미국 아마존 뷰티 검색량 내 K뷰티 비중은 20% 수준이며, 연말에는 더 증가할 것이라고 강조함. 아마존 자체에서도 K뷰티 전용 스토어 론칭, K뷰티 전용 이벤트 출시 등 적극적인 마케팅 투자를 진행 중. ② 신규 브랜드 성과: 2025년 아마존에 신규 론칭한 K뷰티 셀러 수는 YoY 두 자릿수 증가. 한편, 메디큐브는 수량 기준 10개 제품이 Top 100 내 진입, 판매액 기준 8개 제품 Top 100 진입. ③ 카테고리 확장: 현재 K뷰티는 70% 이상이 스킨케어에 집중되어 있음. 다만, 최근 메이크업/디바이스/헤어케어/이너뷰티 카테고리가 증가 중임. ④ 호주/중동/남미 등 글로벌 확장: 최근 K뷰티 브랜드들이 호주/중동/남미 등 신규 마켓플레이스 진입한 직후 두 자릿수 이상의 성장률 기록하며 빠르게 확대 중임. 이는 K스피드 덕분으로, 소비자 니즈에 맞춘 빠른 제품 대응력을 통해 글로벌 수요를 효과적으로 포착한 결과임. 20250922_B3030_20240006_164.pdf",25.09.22,2025-10-27 20:53:11,2025-10-27 20:53:11,41799
